epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.3633402859319237,0.36334028607400864,0.2674039197114543,0.2674039197114543
1,0.2227202229406041,0.22272022295836472,0.18023520306898996,0.18023520306898996
2,0.17351953410882062,0.17351953421538435,0.14881280919489187,0.14881280919489187
3,0.13658456205522487,0.13658456214402798,0.1439828620188766,0.1439828620188766
4,0.11611317175843434,0.11611317177619497,0.11301226140214847,0.11301226140214847
5,0.10381500894055037,0.10381500899383224,0.10295710714263284,0.10295710714263284
6,0.09153114596472807,0.09153114608905241,0.10193730066092606,0.10193730066092606
7,0.08501609265626685,0.08501609274506995,0.09358727672479601,0.09358727672479601
8,0.07953181284722895,0.0795318128827502,0.10440246569008654,0.10440246569008654
9,0.07547876625116448,0.07547876630444635,0.09285351773325959,0.09285351773325959
10,0.07716431262257983,0.07716431264922076,0.08597246495385964,0.08597246495385964
11,0.07246659716526857,0.07246659720078981,0.12861388202151683,0.12861388202151683
12,0.07815662502167975,0.07815662504832069,0.10706096534163524,0.10706096534163524
13,0.06450072791165405,0.06450072799157684,0.0805470550703442,0.0805470550703442
14,0.0605716338032619,0.06057163382102253,0.11431580874272901,0.11431580874272901
15,0.06513091256449063,0.06513091260889219,0.10431399766323912,0.10431399766323912
16,0.05773090387786671,0.05773090385122578,0.09944658662773605,0.09944658662773605
17,0.05873169150554239,0.05873169154106363,0.0956479228523552,0.0956479228523552
18,0.05985566084545119,0.05985566084545119,0.09360225577480517,0.09360225577480517
19,0.050454669557645014,0.050454669557645014,0.09767143643246247,0.09767143643246247
20,0.04768196795095775,0.047681967968718375,0.11090939829492161,0.11090939829492161
21,0.04569809331033597,0.045698093319216274,0.10243028497848755,0.10243028497848755
22,0.0456239480804985,0.04562394811157958,0.10056416852734028,0.10056416852734028
23,0.04465397386739521,0.04465397389403614,0.09800603062423885,0.09800603062423885
24,0.04472729983751765,0.044727299908560135,0.10801561136180773,0.10801561136180773
25,0.04234935770852489,0.04234935775292644,0.12327676059471236,0.12327676059471236
26,0.04308748793154422,0.043087487918223755,0.11369389626714918,0.11369389626714918
27,0.04293191257788754,0.04293191257788754,0.11202882652958998,0.11202882652958998
28,0.03953853084598096,0.039538530837100655,0.10697769706384239,0.10697769706384239
29,0.038742436437964156,0.03874243644684446,0.1121634991807688,0.1121634991807688
30,0.037893041495469106,0.037893041495469106,0.0976555068921457,0.0976555068921457
31,0.03729569023703719,0.03729569025479781,0.10869811513485053,0.10869811513485053
32,0.03672779303741185,0.03672779304185201,0.1055417600621143,0.1055417600621143
33,0.03685221157932523,0.0368522115926457,0.10848676641750285,0.10848676641750285
34,0.0367319170181352,0.03673191699593442,0.1068327461138495,0.1068327461138495
35,0.036627138977042256,0.036627138994802876,0.10341864671462621,0.10341864671462621
36,0.03536509683619878,0.03536509684951925,0.09262635919432609,0.09262635919432609
37,0.034542076897955055,0.034542076929036145,0.10450321429560328,0.10450321429560328
38,0.03409342852080323,0.03409342852968354,0.10603629550936385,0.10603629550936385
39,0.033785087159691606,0.033785087177452225,0.10706586635106394,0.10706586635106394
