epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.3343065349582214,0.3343065349582214,0.3196916288345075,0.3196916288345075
1,0.17402095773571993,0.17402095781200574,0.15751967334845027,0.15751967334845027
2,0.12034534403590212,0.12034534406133073,0.13679965148206616,0.13679965148206616
3,0.09848787366021615,0.09848787367293045,0.1291281042162512,0.1291281042162512
4,0.08737214373698007,0.08737214378783727,0.1374743469914452,0.1374743469914452
5,0.07773314405601382,0.07773314409415673,0.15893050466404587,0.15893050466404587
6,0.07689691130262592,0.07689691134076883,0.12192958862077995,0.12192958862077995
7,0.07010186358065736,0.07010186368237177,0.12891115650046067,0.12891115650046067
8,0.06581479875186502,0.06581479879000793,0.13406214549160395,0.13406214549160395
9,0.06376576556191611,0.06376576556191611,0.12085601586054583,0.12085601586054583
10,0.06238745633550878,0.06238745633550878,0.12177780980213744,0.12177780980213744
11,0.0615607472359117,0.0615607472359117,0.14077921370502378,0.14077921370502378
12,0.055489049760351405,0.055489049760351405,0.11427969461093183,0.11427969461093183
13,0.05441902825170206,0.05441902828984497,0.15029549339755638,0.15029549339755638
14,0.05481181926898175,0.0548118192626246,0.12020710417237439,0.12020710417237439
15,0.05341771295542094,0.05341771295542094,0.1127202860766747,0.1127202860766747
16,0.057534125579501987,0.057534125643073496,0.14041973472130104,0.14041973472130104
17,0.05294437241444917,0.052944372439877777,0.11061149163812888,0.11061149163812888
18,0.048880308377000255,0.04888030836428595,0.12067832798376435,0.12067832798376435
19,0.05079711827452679,0.05079711826816964,0.11196657363020006,0.11196657363020006
20,0.04948389347095945,0.049483893483673755,0.10976719173495887,0.10976719173495887
21,0.05033024026036466,0.05033024027943611,0.18427358936579502,0.18427358936579502
22,0.04657839706847794,0.046578397043049335,0.14192795865848415,0.14192795865848415
23,0.050356268126250534,0.050356268138964835,0.12421029724302839,0.12421029724302839
24,0.046776335028480144,0.04677633505390874,0.11652536509466953,0.11652536509466953
25,0.045209259729285696,0.045209259729285696,0.1421985456078756,0.1421985456078756
26,0.04024951775326257,0.04024951775326257,0.12152569784981306,0.12152569784981306
27,0.040174375529760185,0.04017437556154594,0.12714108178605799,0.12714108178605799
28,0.040092301376977675,0.04009230138969198,0.12404703682319063,0.12404703682319063
29,0.03757080439885017,0.03757080441156447,0.11140455614592208,0.11140455614592208
30,0.03701046488085705,0.03701046489357135,0.11961048771856261,0.11961048771856261
31,0.03688615487106526,0.03688615487742241,0.13429032564163207,0.13429032564163207
32,0.03670222806798313,0.036702228055268835,0.1450368252811862,0.1450368252811862
33,0.037765778652026794,0.0377657786774554,0.12702412381768227,0.12702412381768227
34,0.03562968081886858,0.03562968079343998,0.13602036850862817,0.13602036850862817
35,0.033467433281853136,0.03346743328821029,0.12071036107716013,0.12071036107716013
36,0.032565506219660464,0.032565506219660464,0.11872061845831207,0.11872061845831207
37,0.031655320478126456,0.031655320513090786,0.1294917791043637,0.1294917791043637
38,0.0312443745955062,0.0312443746082205,0.1347008121673201,0.1347008121673201
39,0.03151017895330748,0.03151017894059318,0.13443612858164505,0.13443612858164505
