epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.3496824362566249,0.3496824362566249,0.3086564625876072,0.3086564625876072
1,0.21542318234740937,0.21542318234740937,0.17939440555806851,0.17939440555806851
2,0.1793060957146832,0.17930609575221762,0.17142924583620495,0.17142924583620495
3,0.1574471758992906,0.1574471758992906,0.1669649181680547,0.1669649181680547
4,0.14420141817377857,0.14420141817377857,0.1542027479149083,0.1542027479149083
5,0.13171622270169275,0.13171622275799438,0.13647544048089758,0.13647544048089758
6,0.12121180048029428,0.1212118005178287,0.12480397985722774,0.12480397985722774
7,0.11265935589294289,0.11265935589294289,0.130504509450024,0.130504509450024
8,0.10618929794851119,0.10618929818310124,0.1268879758974171,0.1268879758974171
9,0.10329935236620513,0.10329935242250675,0.12354798317273967,0.12354798317273967
10,0.0975339114102969,0.0975339114572149,0.15666148144528907,0.15666148144528907
11,0.09847949429295526,0.09847949435864048,0.13737397050309894,0.13737397050309894
12,0.09411805493743053,0.09411805501249935,0.13955272019355217,0.13955272019355217
13,0.09108983516993391,0.09108983522623552,0.12335802439568389,0.12335802439568389
14,0.09006587059825884,0.09006587066394406,0.1572607794824319,0.1572607794824319
15,0.08835746331482901,0.0883574632960618,0.1298013754411895,0.1298013754411895
16,0.086571003744374,0.0865710037725248,0.13624803432159954,0.13624803432159954
17,0.08584656295664515,0.08584656303171397,0.10657865122661121,0.10657865122661121
18,0.08321265723809637,0.08321265725686358,0.11663292856234261,0.11663292856234261
19,0.08139319925730865,0.08139319925730865,0.15068881731066439,0.15068881731066439
20,0.0807061418656363,0.08070614190317071,0.14303708035084936,0.14303708035084936
21,0.07946717399887984,0.07946717398011265,0.117970762678828,0.117970762678828
22,0.0790002487074368,0.07900024879188922,0.11304688932867642,0.11304688932867642
23,0.07069775238820827,0.0706977524632771,0.1273236487251826,0.1273236487251826
24,0.07053442461702325,0.07053442471085927,0.11872791497307456,0.11872791497307456
25,0.06978580845937471,0.06978580856259434,0.12460881783666773,0.12460881783666773
26,0.06939767122324979,0.0693976712701678,0.11461062168973124,0.11461062168973124
27,0.06758553090667169,0.0675855309254389,0.12286665661531126,0.12286665661531126
28,0.06747350760357881,0.06747350764111322,0.12127996078477456,0.12127996078477456
29,0.06817198620513269,0.0681719862520507,0.12727924737219626,0.12727924737219626
30,0.06608867168342061,0.06608867174910583,0.11864873161937436,0.11864873161937436
31,0.06573743618536806,0.06573743621351887,0.12856614670883387,0.12856614670883387
32,0.062349249763644164,0.06234924977302776,0.12731981341145995,0.12731981341145995
33,0.061977326001981345,0.061977326044207554,0.11501530376382363,0.11501530376382363
34,0.06157397885363483,0.06157397887240204,0.12468852021564276,0.12468852021564276
35,0.061491880148311404,0.061491880148311404,0.13035984701898873,0.13035984701898873
36,0.060580346616036646,0.06058034663480385,0.12653187399682325,0.12653187399682325
37,0.06063056744222227,0.06063056738592065,0.13022732048526278,0.13022732048526278
38,0.0599796714974328,0.059979671516200005,0.11455117806028096,0.11455117806028096
39,0.06028886965384486,0.06028886968199567,0.13470582995149824,0.13470582995149824
