epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.2987731047697074,0.2987731047697074,0.21463775697649798,0.21463775697649798
1,0.164499982878803,0.16449998290036763,0.126363107154512,0.126363107154512
2,0.1142373016015148,0.1142373016015148,0.1562961151934842,0.1562961151934842
3,0.09234489867121369,0.09234489863886675,0.15271831939044672,0.15271831939044672
4,0.08372876910673381,0.08372876910673381,0.12628367337851953,0.12628367337851953
5,0.0777440385356567,0.07774403856800365,0.11343330630443545,0.11343330630443545
6,0.07633023810951652,0.07633023818499272,0.12034177757863306,0.12034177757863306
7,0.06682248620583249,0.06682248620583249,0.10831698996580055,0.10831698996580055
8,0.06388729816914554,0.06388729817992785,0.09619482281084499,0.09619482281084499
9,0.06382169375295836,0.0638216937853053,0.13929237678456,0.13929237678456
10,0.05478031538405311,0.054780315405617744,0.11747663797667393,0.11747663797667393
11,0.058557510931265856,0.058557510931265856,0.0943767404756867,0.0943767404756867
12,0.052755890025955376,0.05275589004752001,0.09872414984413956,0.09872414984413956
13,0.05440567246491329,0.054405672518824874,0.10190983005982433,0.10190983005982433
14,0.05218147063781487,0.0521814706593795,0.09616022252947347,0.09616022252947347
15,0.05206478906285918,0.05206478910598845,0.14684686336952907,0.14684686336952907
16,0.05172894232503412,0.05172894241129265,0.15563608626397246,0.15563608626397246
17,0.041902660854516605,0.04190266087608124,0.10508314394352274,0.10508314394352274
18,0.03953342252935239,0.03953342255091702,0.1022338715628681,0.1022338715628681
19,0.03955487679425956,0.03955487676191261,0.0987030775564858,0.0987030775564858
20,0.03781682596839803,0.03781682598996266,0.10501953319479258,0.10501953319479258
21,0.03760757924538704,0.037607579239995886,0.12405849646171953,0.12405849646171953
22,0.03795798507541979,0.0379579850862021,0.1142373696431263,0.1142373696431263
23,0.036684856937413794,0.036684856937413794,0.12478795717669348,0.12478795717669348
24,0.035497683228442364,0.035497683228442364,0.0952766676250304,0.0952766676250304
25,0.03568733301062228,0.0356873330214046,0.09812965730412139,0.09812965730412139
26,0.03350945809578412,0.033509458133522234,0.0998874500982909,0.0998874500982909
27,0.03180249296020927,0.03180249297099158,0.09267262597050932,0.09267262597050932
28,0.031142881835572282,0.031142881894875022,0.09945767309166427,0.09945767309166427
29,0.030486012616244652,0.030486012621635812,0.09922895223125179,0.09922895223125179
30,0.031579127217145626,0.03157912718479868,0.10121144008878459,0.10121144008878459
31,0.03008985645966618,0.03008985645966618,0.09767186103595628,0.09767186103595628
32,0.029865926643766128,0.029865926676113076,0.09797802487881775,0.09797802487881775
33,0.029423804589791165,0.029423804616746957,0.09872257555874749,0.09872257555874749
34,0.029005360412215964,0.02900536042299828,0.10311542079648656,0.10311542079648656
35,0.02755314166160292,0.027553141683167557,0.10315014893969154,0.10315014893969154
36,0.0269352803936743,0.026935280409847776,0.1022678654975234,0.1022678654975234
37,0.026515474141334143,0.026515474179072247,0.10613033622025679,0.10613033622025679
38,0.026316495118972705,0.026316495118972705,0.10183548035784665,0.10183548035784665
39,0.025882771000125905,0.025882771000125905,0.1019509931644186,0.1019509931644186
