epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.30241979970746585,0.30241979970746585,0.21437182165204716,0.21437182165204716
1,0.18917475639885742,0.1891747564521393,0.16461636339370003,0.16461636339370003
2,0.15166478936645925,0.15166478950854423,0.1388050539371295,0.1388050539371295
3,0.13229159968633192,0.13229159970409254,0.14366439179095447,0.14366439179095447
4,0.11754187813674735,0.11754187815450798,0.13743943912096512,0.13743943912096512
5,0.10862790477041408,0.10862790482369594,0.11996450576071556,0.11996450576071556
6,0.1006676114482874,0.10066761152821019,0.1161204488772867,0.1161204488772867
7,0.098711324591496,0.09871132463589755,0.12946697617443198,0.12946697617443198
8,0.09007567749386465,0.09007567751162526,0.1247457340041287,0.1247457340041287
9,0.08936219916404786,0.08936219921732971,0.13883570229841602,0.13883570229841602
10,0.08587988154325496,0.08587988158765653,0.11182030615930119,0.11182030615930119
11,0.08410732762464039,0.08410732766016163,0.1161061409765329,0.1161061409765329
12,0.08192713668567703,0.0819271367567195,0.11042682009820755,0.11042682009820755
13,0.07810311148629143,0.07810311148629143,0.12846306268858093,0.12846306268858093
14,0.0776884089666946,0.07768840898445523,0.11006481343737015,0.11006481343737015
15,0.07449854655286765,0.07449854660614952,0.12116975469403288,0.12116975469403288
16,0.07481416145448393,0.07481416148112485,0.10963000091286297,0.10963000091286297
17,0.0710747635438239,0.07107476359710577,0.12172296229335997,0.12172296229335997
18,0.07088871427874954,0.07088871436755265,0.12267154214792272,0.12267154214792272
19,0.06974904646117937,0.06974904655886278,0.11768462738165489,0.11768462738165489
20,0.07049730388587508,0.07049730385923414,0.1299633503628847,0.1299633503628847
21,0.06692304850264016,0.0669230485381614,0.10452685568831925,0.10452685568831925
22,0.06973258207004886,0.0697325820966898,0.11146485367710264,0.11146485367710264
23,0.06571785940014989,0.06571785942679083,0.11746728893082875,0.11746728893082875
24,0.06588328043187616,0.06588328050291865,0.11102375176408862,0.11102375176408862
25,0.06471120197596794,0.06471120204701043,0.10198727393379578,0.10198727393379578
26,0.06401686181666172,0.0640168618077814,0.12704139987691346,0.12704139987691346
27,0.06323326625267357,0.06323326629707512,0.11995808474528484,0.11995808474528484
28,0.06469925335598432,0.06469925337374495,0.12986951542652062,0.12986951542652062
29,0.06133663525118873,0.061336635268949356,0.11558671814636287,0.11558671814636287
30,0.0642338628204666,0.06423386285598784,0.10760504227036084,0.10760504227036084
31,0.05521735136926671,0.05521735138702734,0.12179470990394425,0.12179470990394425
32,0.0544651021783521,0.05446510220499303,0.12815627369743127,0.12815627369743127
33,0.053237837767039775,0.053237837811441334,0.12877875034753075,0.12877875034753075
34,0.053579024379990806,0.053579024411071895,0.10975646887484014,0.10975646887484014
35,0.052851535988187905,0.0528515360281493,0.11773424968919438,0.11773424968919438
36,0.053460935914402784,0.053460935914402784,0.11510441796137737,0.11510441796137737
37,0.05190494355742283,0.05190494357518346,0.11703945224324608,0.11703945224324608
38,0.051594489494935836,0.05159448955709801,0.13505984301495755,0.13505984301495755
39,0.05011891659140516,0.05011891660916578,0.10731001540572725,0.10731001540572725
