epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.33109900190688846,0.33109900190688846,0.26849613339930284,0.26849613339930284
1,0.19633823658622573,0.19633823658622573,0.19033180983340153,0.19033180983340153
2,0.15145945488618298,0.1514594549370402,0.18736662043899785,0.18736662043899785
3,0.12698927184140926,0.12698927186683787,0.14819972206090318,0.14819972206090318
4,0.11381380752034155,0.11381380757119876,0.14999692181094748,0.14999692181094748
5,0.10253353559319883,0.10253353563134174,0.13326635879815601,0.13326635879815601
6,0.09828241751131954,0.09828241751131954,0.12545602486514654,0.12545602486514654
7,0.09335578679911309,0.0933557868499703,0.11767805596111251,0.11767805596111251
8,0.09097447690042212,0.09097447696399363,0.1250566752108394,0.1250566752108394
9,0.08774964361365745,0.08774964363908605,0.1144293580143178,0.1144293580143178
10,0.0835150922855216,0.08351509232366451,0.11634603845047169,0.11634603845047169
11,0.08058772611816385,0.08058772619444966,0.12163687535241002,0.12163687535241002
12,0.08041903076521772,0.08041903080336063,0.1284277519974552,0.1284277519974552
13,0.07841354874264665,0.07841354874264665,0.16562718040630467,0.16562718040630467
14,0.07805059020607748,0.07805059021879178,0.12262435893787713,0.12262435893787713
15,0.06829187386500754,0.06829187386500754,0.11835789024585583,0.11835789024585583
16,0.06668148308026099,0.0666814830929753,0.12591945797693535,0.12591945797693535
17,0.06511235838825893,0.06511235842640184,0.13660029968033072,0.13660029968033072
18,0.06386021914996792,0.06386021913725362,0.14177384038196236,0.14177384038196236
19,0.0645552097435138,0.0645552097562281,0.11802456746580171,0.11802456746580171
20,0.06337864012950109,0.06337864014221539,0.12164522719676377,0.12164522719676377
21,0.061429847130367574,0.06142984715579618,0.10971656418481811,0.10971656418481811
22,0.062274844309397726,0.06227484433482633,0.12584472618630674,0.12584472618630674
23,0.061929449976228,0.0619294500016566,0.11837712893964815,0.11837712893964815
24,0.059889551258483845,0.059889551258483845,0.13549976877746034,0.13549976877746034
25,0.060547096381415276,0.06054709639412958,0.1300353588627987,0.1300353588627987
26,0.05886763077127547,0.05886763078398977,0.11838050791230358,0.11838050791230358
27,0.05628939478025603,0.056289394792970335,0.12004731589409172,0.12004731589409172
28,0.05470365991199281,0.054703659943778564,0.12125254532352822,0.12125254532352822
29,0.05414238903646074,0.054142389055532196,0.11450435097833149,0.11450435097833149
30,0.05423611208618501,0.05423611211797076,0.11975118039084262,0.11975118039084262
31,0.053662391242796856,0.053662391242796856,0.11613651036483343,0.11613651036483343
32,0.05325504612342896,0.05325504610435751,0.1369683710155917,0.1369683710155917
33,0.053063891497488316,0.05306389151655977,0.1410513165910713,0.1410513165910713
34,0.052550402374575776,0.05255040240000437,0.12531964679966207,0.12531964679966207
35,0.05222523830665765,0.052225238332086255,0.12172969988867885,0.12172969988867885
36,0.05164659498481925,0.05164659499753355,0.11770159199101025,0.11770159199101025
37,0.050420005599183026,0.050420005599183026,0.12462481061210398,0.12462481061210398
38,0.050015420258782625,0.05001542029692553,0.12830948194519418,0.12830948194519418
39,0.05005331252901831,0.05005331258623266,0.124388907544437,0.124388907544437
