epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.3039001314818709,0.30390013155693973,0.24229910184876022,0.24229910184876022
1,0.2108671243117198,0.21086712438678862,0.1762034777456369,0.1762034777456369
2,0.17486496692903397,0.17486496694780115,0.1554110523663525,0.1554110523663525
3,0.15199415625943344,0.15199415633450228,0.1620225920381709,0.1620225920381709
4,0.13488978786999242,0.13488978790752684,0.1575869051182372,0.1575869051182372
5,0.1257733838158831,0.1257733838909519,0.1636552263974634,0.1636552263974634
6,0.11763619639035737,0.11763619644665899,0.16135418814662686,0.16135418814662686
7,0.1137934393889883,0.1137934394077555,0.14502842493482634,0.14502842493482634
8,0.10823511945961105,0.10823511947837824,0.1493869072988502,0.1493869072988502
9,0.10245901807410741,0.10245901814917623,0.13427240339418253,0.13427240339418253
10,0.10212261735998863,0.10212261740690665,0.12857385901495433,0.12857385901495433
11,0.09843965688771955,0.09843965691587037,0.14022383345370618,0.14022383345370618
12,0.09626562448138704,0.09626562453768867,0.17389353616242734,0.17389353616242734
13,0.09403912152072194,0.09403912158640716,0.1520852210302638,0.1520852210302638
14,0.09155934054395114,0.09155934056271835,0.13623893628708827,0.13623893628708827
15,0.09010804515397669,0.09010804526657992,0.148265480915578,0.148265480915578
16,0.08130455585266991,0.08130455589020433,0.13467242896684214,0.13467242896684214
17,0.08120991026874753,0.08120991032504915,0.12679921849988973,0.12679921849988973
18,0.07987186656115337,0.07987186658930419,0.1309483717713091,0.1309483717713091
19,0.07921686857676026,0.07921686862367827,0.1372002388199425,0.1372002388199425
20,0.07748606457358569,0.07748606464865451,0.13323017303696555,0.13323017303696555
21,0.0766551740120355,0.07665517404018632,0.13608955158891842,0.13608955158891842
22,0.07611238534189292,0.07611238537942733,0.13855863077581948,0.13855863077581948
23,0.07460831961024468,0.0746083196383955,0.13057901960216525,0.13057901960216525
24,0.07453384036456308,0.0745338404302483,0.14267813759800205,0.14267813759800205
25,0.06929837404668181,0.06929837406544902,0.14928643136388725,0.14928643136388725
26,0.06880421508619708,0.06880421508619708,0.11879299993380013,0.11879299993380013
27,0.06784934603071933,0.06784934609640456,0.12289927469996306,0.12289927469996306
28,0.06817502923947888,0.0681750292676297,0.13252869237246168,0.13252869237246168
29,0.0676553853897739,0.06765538538039031,0.13364303288742518,0.13364303288742518
30,0.06688712482394589,0.06688712488963111,0.1303335046952861,0.1303335046952861
31,0.0671949069196316,0.06719490694778242,0.14226838016611898,0.14226838016611898
32,0.06627280474347191,0.0662728046965539,0.14148756998599085,0.14148756998599085
33,0.0658905817153547,0.06589058179042351,0.12339595894719291,0.12339595894719291
34,0.06374219861773009,0.06374219865526451,0.13506003900661936,0.13506003900661936
35,0.0627197075320844,0.06271970756023522,0.1367934043558999,0.1367934043558999
36,0.06324161174390418,0.0632416117814386,0.1303226420830967,0.1303226420830967
37,0.06315328619004197,0.06315328623695998,0.14570289293033445,0.14570289293033445
38,0.06259426780007499,0.0625942678657602,0.13722910625366574,0.13722910625366574
39,0.062272945325117866,0.062272945325117866,0.13716120121634415,0.13716120121634415
