epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.29883987645520227,0.29883987645520227,0.23704292015451142,0.23704292015451142
1,0.17355228937871203,0.17355228938949435,0.13183111398138553,0.13183111398138553
2,0.12763207342729038,0.127632073448855,0.12100642327314769,0.12100642327314769
3,0.1065490657110549,0.1065490657110549,0.12302178763744669,0.12302178763744669
4,0.08840583276688277,0.08840583281001203,0.11415946997829482,0.11415946997829482
5,0.08479269586406465,0.08479269592875854,0.11306393002438495,0.11306393002438495
6,0.07587787007047712,0.07587787012438871,0.11348316143465857,0.11348316143465857
7,0.0748948034211756,0.07489480346430487,0.09544765852137,0.09544765852137
8,0.06565268399185796,0.06565268400264028,0.12956027127802372,0.12956027127802372
9,0.06403068591087151,0.06403068592165383,0.09198559579463342,0.09198559579463342
10,0.06335025716050058,0.0633502571712829,0.1192410853651599,0.1192410853651599
11,0.057062830058952144,0.057062830058952144,0.10316527911867851,0.10316527911867851
12,0.05932013489920565,0.05932013496929071,0.11818232108703536,0.11818232108703536
13,0.05348561854572096,0.053485618588850224,0.09931062285302796,0.09931062285302796
14,0.05373617534171224,0.05373617535249455,0.10683006673860244,0.10683006673860244
15,0.04472450275842084,0.04472450279076779,0.11230721803079559,0.11230721803079559
16,0.044888348266072624,0.04488834825529031,0.10806480331871754,0.10806480331871754
17,0.04413344480323723,0.04413344479245491,0.09619516677135585,0.09619516677135585
18,0.041472251679311616,0.04147225169009393,0.10487421696734989,0.10487421696734989
19,0.04017310872318172,0.040173108755528666,0.1248035186694728,0.1248035186694728
20,0.03974848688080066,0.03974848687001834,0.09624733878538394,0.09624733878538394
21,0.041084416048916654,0.04108441608665476,0.10229322682811409,0.10229322682811409
22,0.04045276924450215,0.040452769222937515,0.11077315689056602,0.11077315689056602
23,0.03952169353371505,0.03952169355527968,0.12619629762589168,0.12619629762589168
24,0.03635340404471682,0.03635340404471682,0.10829249923873661,0.10829249923873661
25,0.03508433590436896,0.03508433594749823,0.10287814651830839,0.10287814651830839
26,0.03515476641526874,0.0351547664206599,0.11429174249179852,0.11429174249179852
27,0.03461788298748164,0.03461788298209048,0.11283523765289122,0.11283523765289122
28,0.034262588499693464,0.0342625885212581,0.11434745292664848,0.11434745292664848
29,0.03335392903725249,0.033353929069599435,0.1150014926162031,0.1150014926162031
30,0.03292644662612729,0.03292644662612729,0.11550731325729026,0.11550731325729026
31,0.032677218549805334,0.0326772185929346,0.11064789768181041,0.11064789768181041
32,0.03217442296768839,0.03217442297847071,0.11469279496301697,0.11469279496301697
33,0.03090478373386839,0.030904783755433023,0.11064345047323622,0.11064345047323622
34,0.030038419605519853,0.03003841962169333,0.11982577762956548,0.11982577762956548
35,0.02991932162855969,0.02991932162855969,0.11280196882848047,0.11280196882848047
36,0.02934129946688581,0.029341299445321177,0.11819787520883429,0.11819787520883429
37,0.0292381439357996,0.02923814394119076,0.1139121294960889,0.1139121294960889
38,0.029264084106599628,0.029264084111990787,0.11700142580124302,0.11700142580124302
39,0.02868354043555372,0.02868354045711835,0.11100916733217035,0.11100916733217035
