epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.2937436229943412,0.2937436229943412,0.22158648194665584,0.22158648194665584
1,0.17069512421844685,0.17069512421844685,0.13687819642070523,0.13687819642070523
2,0.12455243377527833,0.12455243384632081,0.14195514384370583,0.14195514384370583
3,0.10250536632569811,0.10250536634345873,0.11776472862141255,0.11776472862141255
4,0.09556031894911174,0.0955603190023936,0.09484491275989601,0.09484491275989601
5,0.0793608547198332,0.07936085476423475,0.11401573942703569,0.11401573942703569
6,0.0778715240905623,0.07787152418824572,0.14317266248230243,0.14317266248230243
7,0.06695742262205436,0.06695742268421653,0.10297333756382139,0.10297333756382139
8,0.06853279761117534,0.06853279756677379,0.11050884872993343,0.11050884872993343
9,0.06528611596633765,0.0652861159929786,0.08470497188023013,0.08470497188023013
10,0.060275957319126224,0.06027595735020731,0.11642632501311281,0.11642632501311281
11,0.0570990935176682,0.057099093597590994,0.12108025586821584,0.12108025586821584
12,0.055243449034757634,0.05524344906139857,0.11671179946925905,0.11671179946925905
13,0.051290747830566544,0.05129074788384841,0.09487212654680778,0.09487212654680778
14,0.05498197486488697,0.0549819748915279,0.11379882344641747,0.11379882344641747
15,0.044062089081742625,0.044062089117263864,0.10114567451433748,0.10114567451433748
16,0.04272702802527647,0.0427270280519174,0.11136641676545653,0.11136641676545653
17,0.04121857057453197,0.041218570578972116,0.12104921200527595,0.12104921200527595
18,0.0408734623387154,0.04087346235647602,0.09870355003155194,0.09870355003155194
19,0.04030187299233085,0.040301872983450546,0.10237341183914334,0.10237341183914334
20,0.039399214344225705,0.039399214326465086,0.1107491848226159,0.1107491848226159
21,0.037939781247592654,0.03793978126535327,0.10694080513193567,0.10694080513193567
22,0.03702810568528536,0.03702810567640505,0.115312099416987,0.115312099416987
23,0.03802451539087565,0.03802451540419612,0.1185841525100872,0.1185841525100872
24,0.03512563519357427,0.03512563520245458,0.11279276992457035,0.11279276992457035
25,0.033711230615431416,0.03371123062431173,0.11363072030278099,0.11363072030278099
26,0.033290558590090814,0.03329055861673175,0.1139813633954041,0.1139813633954041
27,0.03258374391991703,0.032583743942117806,0.10930114348506571,0.10930114348506571
28,0.03227051218951629,0.03227051220283676,0.10923582563001631,0.10923582563001631
29,0.03171899558419053,0.03171899558419053,0.11116628386239466,0.11116628386239466
30,0.03158705130317143,0.03158705133425252,0.09811118294476953,0.09811118294476953
31,0.03167928819887615,0.03167928820997654,0.10584569221728632,0.10584569221728632
32,0.03049988754946157,0.030499887551681645,0.10784754427707094,0.10784754427707094
33,0.029756691447804382,0.029756691467785083,0.11055264551924844,0.11055264551924844
34,0.029039290994494548,0.029039291001154783,0.11376884817663166,0.11376884817663166
35,0.028542281149556866,0.028542281153997023,0.12076053727004263,0.12076053727004263
36,0.028286715657522412,0.028286715657522412,0.10976028402582702,0.10976028402582702
37,0.028013391283710394,0.02801339127927024,0.11386836848707281,0.11386836848707281
38,0.02791261819387754,0.027912618207198005,0.11974348024361664,0.11974348024361664
39,0.02725578500213228,0.027255785024333058,0.11932447200847997,0.11932447200847997
