epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.31728548811487983,0.31728548811487983,0.2536277148689403,0.2536277148689403
1,0.21597741222574848,0.2159774122766057,0.2250377438840319,0.2250377438840319
2,0.17547499476185024,0.17547499481270745,0.1904020253263536,0.1904020253263536
3,0.1580636698129641,0.1580636698383927,0.17984936857809786,0.17984936857809786
4,0.13950823602161716,0.13950823609790297,0.16696989340860335,0.16696989340860335
5,0.12812804871273734,0.12812804871273734,0.1800796588913339,0.1800796588913339
6,0.12163641967464225,0.12163641970007086,0.16561932930203735,0.16561932930203735
7,0.11540668358574956,0.11540668361117816,0.17337604318974448,0.17337604318974448
8,0.10784681708434336,0.10784681710977197,0.1452557956463978,0.1452557956463978
9,0.10489246639527966,0.10489246639527966,0.1479280568537165,0.1479280568537165
10,0.10214962559806202,0.10214962566163353,0.15138892006190097,0.15138892006190097
11,0.09720444163695334,0.09720444166238194,0.1933169824422383,0.1933169824422383
12,0.09474050713251679,0.0947405072596598,0.12430544997580716,0.12430544997580716
13,0.09245944867361934,0.09245944872447655,0.1319361190449019,0.1319361190449019
14,0.08974198548205883,0.08974198548205883,0.1375813557476294,0.1375813557476294
15,0.08921917728164294,0.08921917729435724,0.1599381542840942,0.1599381542840942
16,0.08703604724525185,0.08703604725796615,0.1296703514994168,0.1296703514994168
17,0.08485377751570512,0.08485377756656233,0.1827630968123186,0.1827630968123186
18,0.07730172577698687,0.07730172573884396,0.14152971011449078,0.14152971011449078
19,0.07535730148490785,0.07535730151033646,0.13806796200939866,0.13806796200939866
20,0.07441102743860804,0.07441102746403665,0.1477746490083757,0.1477746490083757
21,0.07333440299911914,0.07333440302454775,0.14775412369702684,0.14775412369702684
22,0.07362906990172309,0.07362906990172309,0.12240072151676554,0.12240072151676554
23,0.07242145440811387,0.07242145444625678,0.1645787461859281,0.1645787461859281
24,0.07142367866208121,0.07142367870022412,0.12051461903286761,0.12051461903286761
25,0.0712505635191963,0.0712505635446249,0.13514287470549832,0.13514287470549832
26,0.07032450682041791,0.07032450684584651,0.1328949823242719,0.1328949823242719
27,0.07009118370737231,0.07009118372008662,0.12614071631773574,0.12614071631773574
28,0.06809552980160957,0.06809552985246678,0.1368005984264319,0.1368005984264319
29,0.06835604158671948,0.06835604157400518,0.13216381869355187,0.13216381869355187
30,0.06515220489747085,0.06515220492289946,0.1379406412483239,0.1379406412483239
31,0.06418460690489503,0.06418460693032363,0.1288630438021949,0.1288630438021949
32,0.06361392806300023,0.06361392805028593,0.1402777205847326,0.1402777205847326
33,0.06289455938906291,0.06289455943992012,0.12308234020334775,0.12308234020334775
34,0.06288684797139502,0.06288684798410932,0.15240705120758932,0.15240705120758932
35,0.06331195388904712,0.06331195392719002,0.14276778589262337,0.14276778589262337
36,0.06245903508044754,0.06245903513130474,0.13565987590395037,0.13565987590395037
37,0.06198305469769158,0.061983054716763034,0.13899110387094685,0.13899110387094685
38,0.06168834211895999,0.06168834212531714,0.14265401760329965,0.14265401760329965
39,0.059819696811202645,0.059819696811202645,0.14799951233091901,0.14799951233091901
