epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.3139103886663594,0.3139103887374019,0.22985707828377047,0.22985707828377047
1,0.19305847158058323,0.19305847159834386,0.17097055208351877,0.17097055208351877
2,0.15265969786886238,0.15265969786886238,0.15082250331711566,0.15082250331711566
3,0.13005501156643975,0.13005501158420035,0.15005780699161383,0.15005780699161383
4,0.11865746546914097,0.11865746548690159,0.135899775621728,0.135899775621728
5,0.1118744326371331,0.11187443267265434,0.12236379529548506,0.12236379529548506
6,0.10368965928918983,0.10368965930695045,0.12042088448428191,0.12042088448428191
7,0.09777486624908817,0.09777486628460941,0.13656396746762797,0.13656396746762797
8,0.09597161088551753,0.09597161089439785,0.12338262479593101,0.12338262479593101
9,0.0912850491826881,0.09128504920044872,0.12869015882094192,0.12869015882094192
10,0.08802470927602912,0.08802470932931099,0.12039491303392455,0.12039491303392455
11,0.08577643495599192,0.0857764349382313,0.116267699509477,0.116267699509477
12,0.0864968313052984,0.08649683136746056,0.16926710352174237,0.16926710352174237
13,0.0826135504018422,0.08261355044624376,0.1465879252865019,0.1465879252865019
14,0.08004951226404014,0.08004951228180077,0.12235864895021814,0.12235864895021814
15,0.07995470260248849,0.07995470266465067,0.12962500111032754,0.12962500111032754
16,0.07718915815095509,0.07718915816871572,0.12499043552411927,0.12499043552411927
17,0.06800897333979677,0.06800897334867709,0.12029187557980037,0.12029187557980037
18,0.06690728939021799,0.06690728941685892,0.1152818223190868,0.1152818223190868
19,0.06641177110223008,0.0664117711111104,0.11182178969248238,0.11182178969248238
20,0.06466869611173193,0.06466869615613348,0.1229403848067308,0.1229403848067308
21,0.06507970614711775,0.06507970618263899,0.11560380457239783,0.11560380457239783
22,0.06331085311792818,0.06331085317121003,0.12243882043717,0.12243882043717
23,0.06309208778289277,0.06309208778289277,0.11675627916478194,0.11675627916478194
24,0.06232660558825099,0.062326605610451766,0.12486941736732793,0.12486941736732793
25,0.06216361387649438,0.06216361392977624,0.11858001983382253,0.11858001983382253
26,0.05804875118300514,0.05804875120076576,0.12966740651963612,0.12966740651963612
27,0.05721492502345516,0.057214925081177176,0.13179229309734625,0.13179229309734625
28,0.05695239576168083,0.05695239579720207,0.12074843252825941,0.12074843252825941
29,0.056757496518923214,0.05675749653668384,0.12106115076468031,0.12106115076468031
30,0.05597577087749884,0.05597577089525946,0.12754115045198008,0.12754115045198008
31,0.05535729225676094,0.05535729227452156,0.12346940584735483,0.12346940584735483
32,0.05568170382311574,0.055681703831996054,0.11475415990297866,0.11475415990297866
33,0.05482626114267061,0.054826261169311545,0.11688866475835824,0.11688866475835824
34,0.05463873127006944,0.05463873128783007,0.11886204721835944,0.11886204721835944
35,0.05280451291863483,0.052804512958596235,0.1240445126612217,0.1240445126612217
36,0.05238528491949154,0.052385284932812005,0.12819625200051019,0.12819625200051019
37,0.05204840791239642,0.052048407907956264,0.12536700883418575,0.12536700883418575
38,0.05161601781880614,0.05161601782768645,0.12304162686197166,0.12304162686197166
39,0.05158695734202578,0.051586957350906085,0.12575656923855472,0.12575656923855472
