epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.32425827250113465,0.32425827250113465,0.2985315094839354,0.2985315094839354
1,0.1981994354582484,0.1981994355599628,0.19478953839814075,0.19478953839814075
2,0.15943429813602678,0.15943429818688398,0.18136298873874007,0.18136298873874007
3,0.13685073823041882,0.13685073825584743,0.14410597263056724,0.14410597263056724
4,0.12287383687399557,0.12287383695028137,0.1502639752430994,0.1502639752430994
5,0.11220696679739212,0.11220696688639223,0.13679355218029413,0.13679355218029413
6,0.1050118589678417,0.10501185901869889,0.1286506648190686,0.1286506648190686
7,0.1045633212126054,0.10456332125074831,0.14845659853737864,0.14845659853737864
8,0.09565800825076705,0.09565800832705286,0.1374974275588012,0.1374974275588012
9,0.09745136440537693,0.09745136440537693,0.12243965986322185,0.12243965986322185
10,0.0921396667601814,0.0921396667728957,0.12669153615343767,0.12669153615343767
11,0.08820504671019906,0.08820504678648486,0.12569409239976131,0.12569409239976131
12,0.08727368065267292,0.08727368067810153,0.12576088259210352,0.12576088259210352
13,0.08506013941235917,0.08506013946321637,0.12924806325406324,0.12924806325406324
14,0.08162418665180027,0.08162418677894329,0.12360017201939567,0.12360017201939567
15,0.07243643568212059,0.07243643572026348,0.11914708603356705,0.11914708603356705
16,0.0718579786915472,0.0718579786915472,0.13083305857220634,0.13083305857220634
17,0.06981494433465875,0.06981494436008735,0.12640269575793234,0.12640269575793234
18,0.07036220828395451,0.07036220828395451,0.12171238260190995,0.12171238260190995
19,0.06884730875542953,0.06884730880628674,0.13819299895988135,0.13819299895988135
20,0.06815344043737182,0.06815344046280042,0.11835851018301777,0.11835851018301777
21,0.06663078477815963,0.06663078480358824,0.11920856667346642,0.11920856667346642
22,0.06629110603202325,0.06629110604473755,0.13358460767347305,0.13358460767347305
23,0.06556764759962469,0.06556764759962469,0.11593197964009691,0.11593197964009691
24,0.06542225967482393,0.06542225970025253,0.11136403931457488,0.11136403931457488
25,0.06364675560400347,0.06364675560400347,0.1217015837548209,0.1217015837548209
26,0.06587687211982117,0.06587687214524977,0.12348319006259324,0.12348319006259324
27,0.0635610609140514,0.0635610608886228,0.12416805114413872,0.12416805114413872
28,0.06323003537202757,0.06323003539745617,0.12638359039289052,0.12638359039289052
29,0.0634964601750209,0.06349646018773521,0.1380769170087869,0.1380769170087869
30,0.05875016157690169,0.05875016158961599,0.12505865390183496,0.12505865390183496
31,0.057414486095207544,0.057414486165136204,0.134740591354546,0.134740591354546
32,0.0576979066102222,0.057697906635650796,0.12192419085834848,0.12192419085834848
33,0.057454473714093096,0.05745447373316455,0.11910727125455121,0.11910727125455121
34,0.05673264398369875,0.0567326440027702,0.12057755190085193,0.12057755190085193
35,0.05675671246767349,0.05675671247403064,0.11998194248461333,0.11998194248461333
36,0.055858084159575834,0.05585808419771874,0.13641043129514474,0.13641043129514474
37,0.05664466981340594,0.05664466978797734,0.11985976159816883,0.11985976159816883
38,0.05589189149007048,0.05589189149007048,0.1402651734283713,0.1402651734283713
39,0.05403799527410558,0.054037995324962784,0.13582714741102986,0.13582714741102986
