epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.31127631348325735,0.31127631338154294,0.2589822052687895,0.2589822052687895
1,0.16636606311559066,0.16636606311559066,0.18216518964923797,0.18216518964923797
2,0.12438421314359728,0.12438421319445449,0.1389588237908043,0.1389588237908043
3,0.10026061216388343,0.10026061216388343,0.18595853516312896,0.18595853516312896
4,0.09221036991886414,0.09221036994429273,0.1402602533947249,0.1402602533947249
5,0.08543405009261984,0.08543405015619135,0.11252670838940339,0.11252670838940339
6,0.08046956552326069,0.080469565535975,0.11524084948125433,0.11524084948125433
7,0.07441692346382772,0.07441692352739922,0.14764221866355567,0.14764221866355567
8,0.0733715893618076,0.07337158938723619,0.12260531647527804,0.12260531647527804
9,0.07296199536224376,0.07296199536224376,0.11448834622736836,0.11448834622736836
10,0.06692988584422008,0.06692988586964868,0.13605768138267954,0.13605768138267954
11,0.05675711412834633,0.056757114153774935,0.11637978579421512,0.11637978579421512
12,0.054214761538411975,0.05421476152569767,0.10825233466801096,0.10825233466801096
13,0.05364488684747101,0.05364488680932811,0.10785821997484223,0.10785821997484223
14,0.051839551421155705,0.05183955143387,0.10660233071348706,0.10660233071348706
15,0.049874026474539736,0.04987402649361119,0.12814287264816096,0.12814287264816096
16,0.0496014861911281,0.0496014862038424,0.10246719373542755,0.10246719373542755
17,0.04990030917952492,0.04990030919223922,0.1186339766397828,0.1186339766397828
18,0.04857749730323158,0.04857749730323158,0.12288887083041863,0.12288887083041863
19,0.047328619849025796,0.0473286198617401,0.11446706039495155,0.11446706039495155
20,0.04642052143659608,0.04642052146202468,0.1127165048948077,0.1127165048948077
21,0.04613089765844797,0.04613089766480512,0.12737482884501825,0.12737482884501825
22,0.042552347387164936,0.042552347374450634,0.11885554085134482,0.11885554085134482
23,0.040798988616024066,0.040798988616024066,0.12428427626852129,0.12428427626852129
24,0.04019102495824823,0.04019102497096253,0.11906651055715123,0.11906651055715123
25,0.03969024654172691,0.03969024653536976,0.11856206621913637,0.11856206621913637
26,0.0395231184711737,0.0395231184584594,0.11723683503319006,0.11723683503319006
27,0.03867493107050352,0.03867493113407503,0.1307559663399321,0.1307559663399321
28,0.03843312914906,0.038433129136345695,0.12125706027765742,0.12125706027765742
29,0.037405718896703306,0.037405718896703306,0.11833892558686068,0.11833892558686068
30,0.03703857848338096,0.037038578508809566,0.1220423443151302,0.1220423443151302
31,0.03520263913294154,0.03520263913929869,0.12079928073970998,0.12079928073970998
32,0.03448775903967054,0.03448775903967054,0.12138191573932523,0.12138191573932523
33,0.034598636955861954,0.034598636955861954,0.1254368964643752,0.1254368964643752
34,0.03424834793134761,0.03424834793134761,0.12544232117103749,0.12544232117103749
35,0.03367815773819697,0.0336781577731613,0.12296143738461322,0.12296143738461322
36,0.033252350172288586,0.03325235020407434,0.12918136372063005,0.12918136372063005
37,0.0330427800886867,0.033042780101401,0.12460952401161193,0.12460952401161193
38,0.03243061367091771,0.03243061371541776,0.12237445116043091,0.12237445116043091
39,0.03221898560599764,0.03221898559964049,0.12480439334863522,0.12480439334863522
