epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.29512042474530026,0.2951204248163427,0.23649228827502483,0.23649228827502483
1,0.17768535550341844,0.17768535555670031,0.15569833624694082,0.15569833624694082
2,0.1387561534457042,0.13875615348122544,0.13899602462402266,0.13899602462402266
3,0.11870685594513818,0.11870685599842003,0.12609602233920342,0.12609602233920342
4,0.10561914013807482,0.10561914013807482,0.12499644990978587,0.12499644990978587
5,0.10159940578052341,0.10159940583380528,0.11644114641488618,0.11644114641488618
6,0.09539023257516706,0.09539023264620955,0.12124572992006429,0.12124572992006429
7,0.09027210997330987,0.09027210997330987,0.12744025519897795,0.12744025519897795
8,0.08507893956016585,0.08507893954240522,0.1036260997892445,0.1036260997892445
9,0.08526733350252935,0.08526733353805059,0.1260377245867609,0.1260377245867609
10,0.08162782814118376,0.08162782820334594,0.09794988790447386,0.09794988790447386
11,0.07950197669085786,0.07950197669085786,0.10520849007571864,0.10520849007571864
12,0.07498452541805777,0.07498452556014275,0.11286409875839694,0.11286409875839694
13,0.07436935684873464,0.07436935686649526,0.1341132370548116,0.1341132370548116
14,0.07403121233714635,0.07403121233714635,0.10558494827590692,0.10558494827590692
15,0.07295753642987722,0.07295753643875753,0.1434145802870775,0.1434145802870775
16,0.0625388131624574,0.06253881317133769,0.10225501645388257,0.10225501645388257
17,0.06126906480351563,0.06126906483015656,0.12150990184492026,0.12150990184492026
18,0.0602381355434443,0.060238135614486786,0.12736275394120786,0.12736275394120786
19,0.06001933406110458,0.0600193340788652,0.1172242899481048,0.1172242899481048
20,0.05961481944898741,0.05961481949338896,0.10722107283420797,0.10722107283420797
21,0.05851378130889692,0.05851378132665754,0.11386102638565578,0.11386102638565578
22,0.057067911170591755,0.057067911206113,0.11497393229769336,0.11497393229769336
23,0.05887395241636343,0.05887395242524374,0.11266891647958094,0.11266891647958094
24,0.0554831776306193,0.05548317767502085,0.10394658144308716,0.10394658144308716
25,0.05276482137135442,0.052764821384674886,0.12279544704649438,0.12279544704649438
26,0.05174690140888574,0.051746901417766056,0.12735180571102178,0.12735180571102178
27,0.05122348540312698,0.051223485412007295,0.12558562639686796,0.12558562639686796
28,0.050749934255117736,0.050749934286198825,0.11509311517589113,0.11509311517589113
29,0.05071371111961102,0.05071371111961102,0.12494742427753587,0.12494742427753587
30,0.04985213217561947,0.04985213219338009,0.10469028542343622,0.10469028542343622
31,0.049899602768425436,0.049899602799506525,0.11285279434906621,0.11285279434906621
32,0.04993096019304552,0.0499309602241266,0.11537613701393716,0.11537613701393716
33,0.04957602871304402,0.04957602873968495,0.11052734876035625,0.11052734876035625
34,0.04799122088039305,0.04799122088927336,0.11771328627872162,0.11771328627872162
35,0.047497447144963886,0.04749744717160482,0.11210149157251048,0.11210149157251048
36,0.04706777481715216,0.04706777481715216,0.12501924467456138,0.12501924467456138
37,0.04683722569401841,0.046837225711779035,0.11609829723452911,0.11609829723452911
38,0.04670974223944442,0.046709742252764884,0.11957935696770237,0.11957935696770237
39,0.04644710333025498,0.04644710333913529,0.10729983040633109,0.10729983040633109
