epoch,dsc_l2,loss,val_dsc_l2,val_loss
0,0.33250207839886736,0.33250207839886736,0.22900362761738974,0.22900362761738974
1,0.21208531113670154,0.21208531118539814,0.19136089073796558,0.19136089073796558
2,0.17553686086404946,0.17553686088839776,0.1798477463869967,0.1798477463869967
3,0.1563918204381575,0.1563918204625058,0.19460304606801423,0.19460304606801423
4,0.13780859868754358,0.13780859866319528,0.15801003702685365,0.15801003702685365
5,0.12650162402808277,0.12650162413765012,0.14883542067220068,0.14883542067220068
6,0.11859615763734563,0.11859615764951979,0.14753824528147522,0.14753824528147522
7,0.11258583016742289,0.11258583016742289,0.13822541572153568,0.13822541572153568
8,0.10928593709870102,0.10928593707435272,0.14441230571550182,0.14441230571550182
9,0.10509545438819462,0.10509545437602047,0.16125469541766196,0.16125469541766196
10,0.10170898562772017,0.10170898562772017,0.18318267953064707,0.18318267953064707
11,0.09664041888017476,0.09664041890452306,0.14649381518809715,0.14649381518809715
12,0.09476557414783957,0.09476557422088447,0.14196029109641528,0.14196029109641528
13,0.08430557923841905,0.0843055792749415,0.13056731224060059,0.13056731224060059
14,0.08333491398861595,0.08333491407383502,0.12654139851339352,0.12654139851339352
15,0.07948815468942223,0.07948815467724808,0.13509361737240583,0.13509361737240583
16,0.07854720950126648,0.07854720952561478,0.14279712999287325,0.14279712999287325
17,0.07696943881075366,0.07696943881075366,0.14070711601684746,0.14070711601684746
18,0.07760062270182995,0.07760062272617825,0.1493433248092476,0.1493433248092476
19,0.07764653432992549,0.07764653436644794,0.14955514570714062,0.14955514570714062
20,0.07436872340032673,0.07436872348554578,0.13617595730938464,0.13617595730938464
21,0.07365471607962855,0.07365471612832515,0.19556885594740891,0.19556885594740891
22,0.06913097811485427,0.06913097809050597,0.12260364365373921,0.12260364365373921
23,0.06828881160423063,0.06828881161640478,0.12989128828367108,0.12989128828367108
24,0.06640047074472105,0.0664004707568952,0.1442201726902754,0.1442201726902754
25,0.06617771819526073,0.06617771817091243,0.14020710377993748,0.14020710377993748
26,0.06587602976660907,0.06587602978487031,0.1394434505675593,0.1394434505675593
27,0.06532726013497298,0.06532726011062467,0.12990683349024537,0.12990683349024537
28,0.06481411581359853,0.06481411583794683,0.13309131430573443,0.13309131430573443
29,0.06398846387096188,0.06398846390139726,0.13602214333657017,0.13602214333657017
30,0.06343529218795642,0.06343529220013057,0.14675752106958476,0.14675752106958476
31,0.06195052632501994,0.0619505263858907,0.13474719208848274,0.13474719208848274
32,0.06070476196998475,0.0607047619821589,0.1492117502145533,0.1492117502145533
33,0.060187164584503454,0.060187164621025906,0.1429591342392895,0.1429591342392895
34,0.06059067912728471,0.06059067912728471,0.14881951632535356,0.14881951632535356
35,0.05985468937984966,0.05985468940419796,0.14945550388696358,0.14945550388696358
36,0.0594827648513993,0.05948276488792176,0.14451789357659653,0.14451789357659653
37,0.058671686220061935,0.058671686195713633,0.14064425747427675,0.14064425747427675
38,0.059264179456102496,0.05926417949262495,0.14566990526186097,0.14566990526186097
39,0.05904458085793296,0.05904458083358465,0.1378090925132617,0.1378090925132617
